Species,Start of experiment,Date,Day elapsed,Colony,Treatment,N fragment,Bleached fragments,Healthy fragments
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG01,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG05,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG07,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG10,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG11,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG12,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG19,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG22,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG27,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,05-Nov-21,8,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG01,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG05,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG07,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG10,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG11,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG12,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG19,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG22,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG27,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,06-Nov-21,9,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG01,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG05,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG07,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG10,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG11,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG12,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG19,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG22,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG27,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,07-Nov-21,10,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG01,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG05,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG07,Heat-stressed,7,3,4
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG09,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG10,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG11,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG12,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG19,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG22,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG27,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG38,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,08-Nov-21,11,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG23,Control,8,0,8
